area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
广安门 荣丰2008,高楼层/31层,整租,/zufang/42765393.html,1室1厅,近30天带看  8  次,西,4000元/月,精装,36.77平米,"近地铁,随时看,拎包入住,集中供暖",,荣丰2008一期 开间 西向 看房方便 面积大,
临河里 华业东方玫瑰B区,中楼层/24层,整租,/zufang/42764886.html,2室1厅,距离地铁临河里739米,南北,4800元/月,精装,88平米,"近地铁,随时看",2019-04-07,华业高档小区，临河里地铁旁，近地铁，随时看房,近30天带看  1  次
玉泉营 三环新城8号院,中楼层/24层,整租,/zufang/42764321.html,1室1厅,距离地铁丰台站239米,南,5500元/月,精装,55平米,"近地铁,拎包入住",2019-04-06,丰台玉泉营三环新城8号院精装一居室业主直租,近30天带看  3  次
八角 八角北里,高楼层/6层,整租,/zufang/42763936.html,3室1厅,距离地铁八角游乐园1260米,南,5500元/月,精装,68平米,"近地铁,拎包入住,集中供暖",2019-04-05,八角北里 精装小三居 可当两室一厅  业主直租,近30天带看  5  次
亦庄开发区 南海子家园四里,高楼层/18层,整租,/zufang/42763878.html,1室1厅,近30天带看  4  次,南,3000元/月,简装,60平米,"随时看,拎包入住,集中供暖",,南海子家园四里一室一厅一卫60 平米3200元，南海子公园旁,
酒仙桥 大山子南里,底层/6层,整租,/zufang/42763852.html,1室1厅,距离地铁望京南679米,东南,6000元/月,精装,50平米,"近地铁,随时看,集中供暖",2019-04-09,798 大山子南里一层大一居 拎包入住现在空置,近30天带看  4  次
九棵树(家乐福) 阿尔法社区B区,顶层/6层,整租,/zufang/42763597.html,2室1厅,近30天带看  3  次,南北,4500元/月,简装,89平米,拎包入住,,九棵树，阿尔法精装两居，顶层带露台，看房联系669直达国贸,
安贞 安华里三区,低楼层/18层,整租,/zufang/42763285.html,2室1厅,距离地铁和平西桥1030米,西南,6800元/月,精装,60平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-05,安贞，安华里三区，电梯房，精装修，随时看房,近30天带看  4  次
十里堡 爱这城三期,低楼层/21层,整租,/zufang/42762924.html,3室1厅,距离地铁十里堡976米,南北,13000元/月,精装,148平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-06,爱这城三期精装大三居,近30天带看  1  次
大山子 北窑地,底层/6层,整租,/zufang/42762916.html,2室1厅,近30天带看  5  次,南,6500元/月,精装,58平米,"随时看,拎包入住,集中供暖",,798北门 一层二居室,
后沙峪 中粮祥云国际生活区,高楼层/14层,整租,/zufang/42762688.html,3室1厅,近30天带看  2  次,东西,13000元/月,精装,114平米,拎包入住,,中粮祥云国际生活区，东西通透大三居，楼下小镇，出行便捷,
交通大学 交大东路52号院,底层/16层,整租,/zufang/42762053.html,2室1厅,距离地铁西直门915米,南,7000元/月,精装,54.55平米,"近地铁,随时看",2019-04-05,西直门 交大东路52号院 精装两居,近30天带看  6  次
右安门外 玉林里,低楼层/18层,整租,/zufang/42761803.html,2室1厅,近30天带看  3  次,西南,6300元/月,精装,85平米,"随时看,拎包入住,集中供暖",,右安门 玉林里小区 业主直租两居室 玉林烤鸭店附近 看房方便,
学院路 清华东路27号院,中楼层/6层,整租,/zufang/42761326.html,2室1厅,距离地铁六道口233米,南北,7800元/月,简装,78.4平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-05,六道口地铁站旁、清华东路27号院精装两居室,近30天带看  6  次
黄村北 保利茉莉公馆,中楼层/31层,整租,/zufang/42761082.html,2室1厅,距离地铁高米店北208米,南北,6500元/月,精装,89平米,"近地铁,集中供暖",2019-04-05,高米店北保利茉莉南北通透俩居室精装修拎包入住,近30天带看  4  次
惠新西街 惠新里,底层/6层,整租,/zufang/42760875.html,2室1厅,距离地铁惠新西街南口502米,南北,6300元/月,精装,65平米,"近地铁,集中供暖",2019-04-05,惠新里二室一厅一卫 惠新西街南口 交通便利,近30天带看  9  次
顺义城 西辛南区,顶层/6层,整租,/zufang/42760356.html,2室1厅,近30天带看  1  次,南北,4500元/月,精装,85平米,"近地铁,拎包入住",,石门站西辛南区  精装大两居,
回龙观 国仕汇,中楼层/13层,整租,/zufang/42760103.html,1室1厅,近30天带看  4  次,南,5300元/月,精装,80平米,"随时看,拎包入住",,国仕汇精装一居室 业主直租,
小西天 五月华庭,高楼层/12层,整租,/zufang/42760048.html,1室0厅,距离地铁积水潭511米,南,6200元/月,精装,37.68平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-06,积水潭地铁志强南园小西天五月华庭精装大一居,近30天带看  10  次
刘家窑 嘉业大厦二期,底层/12层,整租,/zufang/42759812.html,1室1厅,距离地铁刘家窑471米,西,5500元/月,简装,58平米,"近地铁,随时看,可短租,拎包入住",2019-04-06,刘家窑地铁口好房出租临近地铁三环,近30天带看  1  次
亦庄开发区 金地格林小镇6,高楼层/10层,整租,/zufang/42759540.html,3室2厅,近30天带看  5  次,南北,6800元/月,简装,140平米,"拎包入住,集中供暖",,金地格林小镇6 新出三居室  可整租可合租 可提前预约,
右安门外 玉林西里,中楼层/7层,整租,/zufang/42758108.html,2室1厅,近30天带看  1  次,南,5500元/月,精装,50平米,随时看,,右安门外玉林西里新上精装两居室拎包入住交通便利配套齐全,
北大地 正阳小区,高楼层/6层,整租,/zufang/42755999.html,3室1厅,距离地铁丰台东大街760米,南北,5800元/月,简装,89平米,"近地铁,随时看,拎包入住",2019-04-04,紧邻地铁9号线 东大街 正阳北里,近30天带看  7  次
紫竹桥 财智会馆,高楼层/14层,整租,/zufang/42755782.html,1室1厅,距离地铁车道沟931米,东,5700元/月,精装,49平米,"近地铁,拎包入住,集中供暖",2019-04-04,紫竹院车道沟，财智会馆 婚房装修，优质一居,近30天带看  7  次
官园 官苑八号,顶层/16层,整租,/zufang/42755257.html,1室1厅,距离地铁车公庄545米,西,13500元/月,精装,70.86平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-04,官苑八号 新上精装一居全实木家具 高层采光好,近30天带看  2  次
安贞 安华里一区,中楼层/6层,整租,/zufang/42755253.html,2室1厅,距离地铁安华桥912米,东西,6500元/月,精装,62.49平米,"近地铁,可短租,拎包入住",2019-04-09,安华里一区，东西向两居室，拎包入住 ，采光优良，,近30天带看  6  次
花乡 鸿业兴园二区,顶层/18层,整租,/zufang/42755151.html,2室1厅,距离地铁丰台南路934米,南北,7000元/月,精装,90平米,"近地铁,随时看",2019-04-10,总部基地 科技园 天坛医院 欧尚精装两居 业主长期出租,近30天带看  3  次
潘家园 潘家园东里,低楼层/18层,整租,/zufang/42754905.html,2室1厅,距离地铁潘家园703米,东南,5700元/月,精装,61.53平米,"近地铁,拎包入住,集中供暖",2019-04-09,10号线 潘家园东里两居室业主直租,近30天带看  2  次
朝阳门内 朝阳首府,低楼层/18层,整租,/zufang/42754463.html,2室1厅,距离地铁朝阳门242米,西,13000元/月,精装,88平米,近地铁,2019-04-04,5.2灯市口 朝阳门 北京inn 朝阳门内,近30天带看  3  次
和平里 兴化西里,高楼层/7层,整租,/zufang/42753966.html,3室2厅,距离地铁和平里北街617米,东西,12000元/月,精装,103.13平米,近地铁,2019-04-04,和平里医院 和平里北街 精装三居 出租 看房随时,近30天带看  2  次
潞苑 K2清水湾,低楼层/27层,整租,/zufang/42753174.html,3室2厅,近30天带看  2  次,南北,5600元/月,精装,100平米,随时看,,北关6号线  潞苑南大街拉维小镇 小潞邑 龙旺庄,
西单 新壁街,高楼层/6层,整租,/zufang/42754583.html,3室2厅,距离地铁宣武门375米,南北,16000元/月,精装,108平米,"近地铁,随时看,拎包入住",2019-04-04,新壁街精装三居室 南北通透附近西单商场  宣武门 和平门,近30天带看  2  次
望京 博泰国际,中楼层/18层,整租,/zufang/42753736.html,1室0厅,距离地铁望京346米,北,8500元/月,精装,59.21平米,"近地铁,集中供暖",2019-04-04,望京星源国际可办公注册紧靠望京站交通便利,近30天带看  4  次
望京 夏都盈座,高楼层/22层,整租,/zufang/42753691.html,1室1厅,距离地铁望京308米,东,7200元/月,精装,65平米,"近地铁,可短租,拎包入住,集中供暖",2019-04-04,夏都盈座 精装东向一居 可短租 有钥匙,近30天带看  8  次
四惠 壹线国际惠泽园,低楼层/9层,整租,/zufang/42752611.html,2室1厅,距离地铁四惠490米,西北,7000元/月,精装,68平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-07,"四惠地铁口，壹线国际,干净两居，随时看房",近30天带看  3  次
木樨园 南木樨园,中楼层/5层,整租,/zufang/42752526.html,2室1厅,距离地铁海户屯431米,南北,6500元/月,简装,90平米,"近地铁,拎包入住,集中供暖",2019-04-10,南木樨园 精装修 大两居室 拎包入住 看房方便,近30天带看  1  次
四惠 通惠家园惠民园,低楼层/28层,整租,/zufang/42752250.html,2室1厅,近30天带看  6  次,东,7200元/月,简装,83平米,"近地铁,随时看,拎包入住,集中供暖",,四惠高档社区 紧邻城铁 精装大2居 给您舒适的生活,
木樨地 真武家园,低楼层/16层,整租,/zufang/42750899.html,2室1厅,距离地铁南礼士路374米,南,16000元/月,精装,95平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-18,真武家园精装大二居 业主自住 首租 看房方便 拎包住金融街,近30天带看  7  次
金顶街 金顶街青年公寓,高楼层/16层,整租,/zufang/42750768.html,1室1厅,距离地铁金安桥516米,南,3400元/月,简装,45平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-03,金顶街青年公寓一居室，随时看房有钥匙，干净整洁,近30天带看  8  次
果园 苏荷时代,低楼层/18层,整租,/zufang/42749900.html,2室1厅,距离地铁果园225米,西南,5200元/月,精装,70平米,"近地铁,随时看,拎包入住",2019-04-03,(果园地铁站)苏荷时代，精装两居，采光好，拎包入住，舒适方便,近30天带看  5  次
西直门 明光村小区,高楼层/12层,整租,/zufang/42749018.html,2室1厅,距离地铁大钟寺1382米,南,8000元/月,豪装,70平米,"近地铁,拎包入住,集中供暖",2019-04-04,西直门蓟门桥 枫蓝国际 明光村精装两居,近30天带看  7  次
广安门 荣丰2008,高楼层/31层,整租,/zufang/42748600.html,1室1厅,近30天带看  5  次,东,3800元/月,精装,27平米,"近地铁,随时看,拎包入住,集中供暖",,地铁7号线 达官营 小户型整租 随时入住 随时看,
双桥 双惠苑1号院,低楼层/6层,整租,/zufang/42748182.html,2室1厅,距离地铁双桥521米,南北,6000元/月,精装,83平米,"近地铁,随时看,拎包入住",2019-04-04,八通线双桥 双惠苑南北两居室,近30天带看  9  次
天通苑 太平家园小区,低楼层/6层,整租,/zufang/42747674.html,2室1厅,距离地铁天通苑南459米,南,5500元/月,精装,93平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-06,太平家园精装两居 业主出租 屋内温馨干净,近30天带看  4  次
和平里 兴化西里,中楼层/5层,整租,/zufang/42746971.html,3室1厅,距离地铁和平里北街617米,南北,10000元/月,简装,78平米,"近地铁,随时看",2019-04-03,安外大街 将宅口 兴化西里 三居室 出租,近30天带看  8  次
苏州桥 小南庄甲26号院,中楼层/6层,整租,/zufang/42746855.html,1室1厅,距离地铁苏州街999米,南,6300元/月,精装,42.1平米,"近地铁,可短租,拎包入住,集中供暖",2019-04-16,苏州街 小南庄甲26号院温馨朝南一居室 周临公交站万泉庄小,近30天带看  9  次
双井 百环家园,高楼层/26层,整租,/zufang/42746471.html,1室1厅,距离地铁双井421米,北,6500元/月,简装,59.6平米,"近地铁,随时看",2019-04-02,百环家园 正规一居 居家装修温馨舒适,近30天带看  5  次
官园 西直门南大街,中楼层/20层,整租,/zufang/42745731.html,2室1厅,距离地铁车公庄118米,东,7800元/月,简装,67平米,"近地铁,拎包入住,集中供暖",2019-04-02,西直门南大街新上带电梯两居 有钥匙 随时看房,近30天带看  6  次
常营 金隅丽景园,中楼层/28层,整租,/zufang/42745037.html,1室1厅,距离地铁草房315米,南,4600元/月,精装,50平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-02,朝阳常营金隅丽景园精装一居室家具家电齐全随时入住,近30天带看  6  次
东四 美术馆后街,中楼层/10层,整租,/zufang/42743786.html,3室1厅,距离地铁中国美术馆449米,南北,10000元/月,简装,90平米,"近地铁,拎包入住",2019-04-02,美术馆后街南北通透三居室带电梯拎包入住,近30天带看  1  次
西坝河 西坝河中里,高楼层/11层,整租,/zufang/42741706.html,2室1厅,距离地铁柳芳900米,南,6500元/月,简装,61.12平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-03,国展、西坝河中里、两居出租看房随时,近30天带看  5  次
立水桥 佳运园三期,底层/6层,整租,/zufang/42740466.html,1室1厅,距离地铁立水桥1004米,东,5100元/月,精装,67平米,"近地铁,拎包入住",2019-04-03,立水桥一居室出租，新小区，环境好，精装修，拎包入住,近30天带看  4  次
望京 国风北京,低楼层/21层,整租,/zufang/42740326.html,3室2厅,距离地铁望京东985米,南北,17000元/月,简装,160平米,"近地铁,随时看,拎包入住",2019-04-04,国风北京南北三居室正对小区花园周边五百强企业,近30天带看  3  次
木樨地 复兴门外大街21、23、25、27、29号楼,高楼层/12层,整租,/zufang/42739884.html,2室1厅,距离地铁木樨地312米,南北,8000元/月,简装,65平米,"近地铁,随时看",2019-04-02,月坛三里河南礼士路近金融街精装两室一厅,近30天带看  4  次
北苑 华贸城7号院,中楼层/32层,整租,/zufang/42738020.html,2室1厅,近30天带看  5  次,南,5500元/月,精装,55平米,"近地铁,随时看",,朝阳北苑华贸天地精装大开间 看房方便随时可住,
亚运村 安慧北里秀园,低楼层/6层,整租,/zufang/42737944.html,2室1厅,距离地铁大屯路东689米,南北,6800元/月,简装,65平米,"近地铁,随时看",2019-04-04,亚运村安慧北里秀园 两居 南北通透 有钥匙 看房随时,近30天带看  1  次
北苑 润泽公馆,中楼层/24层,整租,/zufang/42736932.html,2室1厅,距离地铁北苑1329米,南,9500元/月,精装,105平米,"近地铁,随时看",2019-04-02,新上+润泽公馆+全南2居室+楼层高采光好,近30天带看  1  次
和平里 安贞苑50号院,底层/6层,整租,/zufang/42736825.html,2室1厅,距离地铁安贞门750米,南北,8100元/月,简装,65.82平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-09,安贞苑50号院大两居，环球贸易对面，安贞桥东,近30天带看  7  次
