area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
良乡 行宫园一里,高楼层/6层,整租,/zufang/42784256.html,2室1厅,近30天带看  2  次,南北,2500,简装,62.8平米,拎包入住,,行宫一里两居室、家电齐全出租,
石佛营 炫特嘉园三期,中楼层/24层,整租,/zufang/42784217.html,1室1厅,距离地铁十里堡858米,南,7500,精装,66.6平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/9,十里堡6号线 石佛营 炫特嘉园精装一居 随时看房,近30天带看  1  次
和平里 青年沟路23号院,中楼层/21层,整租,/zufang/42783998.html,2室1厅,距离地铁和平里北街511米,南北,10000,精装,99.99平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/9,天丰利商场后，煤矿文工团，地铁和平里北街，房东长租，安静,近30天带看  3  次
立水桥 北方明珠,中楼层/32层,整租,/zufang/42783700.html,2室1厅,距离地铁立水桥452米,西,65000,简装,680平米,"近地铁,随时看",2019/4/8,立水桥 北方明珠 六百平豪房办公房,近30天带看  3  次
立水桥 北方明珠,中楼层/32层,整租,/zufang/42783694.html,4室1厅,距离地铁立水桥452米,西,65000,简装,680平米,"近地铁,随时看",2019/4/8,立水桥 北方明珠 六百平豪房办公房,近30天带看  1  次
和义 南苑北里二区,高楼层/6层,整租,/zufang/42783265.html,1室1厅,距离地铁和义721米,西北,3200,简装,65平米,"近地铁,拎包入住,集中供暖",2019/4/10,丰台和义南苑北里 南北一居室 家具家电齐全随时入住,近30天带看  1  次
奥林匹克公园 澳林春天四期,高楼层/12层,整租,/zufang/42782936.html,7室2厅,距离地铁北沙滩1119米,南东北,31000,精装,302平米,"近地铁,拎包入住",2019/4/9,澳林春天四期，稀有七居，顶层复式，带40平露台，空房可办公,近30天带看  2  次
北七家 北亚花园,高楼层/7层,整租,/zufang/42782899.html,4室2厅,近30天带看  1  次,南北,5000,精装,144平米,"随时看,拎包入住,集中供暖",,精装四居 北亚花园 家具家电齐全 集中供暖,
长阳 中铁国际花园3号院,低楼层/18层,整租,/zufang/42781999.html,3室1厅,近30天带看  2  次,南北,4500,简装,89平米,随时看,,精装修家具家电全齐看房随时配套齐全,
长阳 天资璟庭,高楼层/20层,整租,/zufang/42781789.html,3室2厅,近30天带看  1  次,南北,5000,精装,146.64平米,"随时看,集中供暖",,长阳 天资璟庭 南北向三居室,
梨园 云景里南门,顶层/6层,整租,/zufang/42781507.html,1室1厅,距离地铁梨园1002米,南北,3800,精装,90平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/18,云景里南大门，精装两居室，用心设计的家！,近30天带看  1  次
鲁谷 永乐西区,顶层/6层,整租,/zufang/42781076.html,2室1厅,距离地铁八宝山1001米,东西,4500,简装,60平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/8,永乐西两居室出租 拎包入住 看房联系,近30天带看  1  次
南沙滩 天和人家,底层/24层,整租,/zufang/42779828.html,1室1厅,距离地铁北沙滩627米,南,7500,精装,76平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/7,天和人家 精装南向大一居 临地铁 小区环境好 有钥匙,近30天带看  3  次
青塔 郑常庄308号院,顶层/7层,整租,/zufang/42779100.html,2室1厅,近30天带看  1  次,南,5000,精装,59平米,"随时看,可短租,拎包入住",,五棵松301大成路 青塔蔚园青塔东里 郑常庄精装2居 随时看,
房山城关 矿机西门,中楼层/5层,整租,/zufang/42779069.html,2室1厅,近30天带看  2  次,南北,1700,简装,56.19平米,"拎包入住,集中供暖",,房山城关矿机西门54平1700元出租,
霍营 华龙苑中里,顶层/6层,整租,/zufang/42778583.html,1室1厅,距离地铁回龙观东大街700米,南,4200,精装,50平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/11,精装正规一居 家电齐全 采光足,近30天带看  8  次
长阳 碧桂园小区A区,中楼层/6层,整租,/zufang/42778445.html,2室1厅,近30天带看  1  次,南北,3600,精装,97平米,"随时看,拎包入住",,碧桂园 新上 南北通透两居 家具家电齐全 拎包入住,
临河里 DBC加州小镇C区,底层/11层,整租,/zufang/42778092.html,2室1厅,距离地铁土桥835米,南,4300,简装,92平米,"近地铁,拎包入住",2019/4/9,加州大两居 室内干净整洁 拎包即住紧邻地铁,近30天带看  4  次
广渠门 安化北里,中楼层/5层,整租,/zufang/42777677.html,1室1厅,距离地铁广渠门内144米,东,5800,精装,37.12平米,"近地铁,集中供暖",2019/4/9,安化北里精装一居！看房有钥匙！临地铁！,近30天带看  6  次
惠新西街 小关北里,顶层/14层,整租,/zufang/42777534.html,1室1厅,距离地铁惠新西街南口487米,南,6300,精装,55平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/9,小关北里 业主直租 带电梯 环宇荟,近30天带看  6  次
回龙观 领秀慧谷D区,底层/11层,整租,/zufang/42776955.html,3室1厅,距离地铁生命科学园759米,南北,6500,精装,70平米,"近地铁,随时看,拎包入住",2019/4/12,领秀精装三居紧邻朱辛庄生命科学园珠江摩尔十三号线八号线,近30天带看  4  次
黄村火车站 车站北里,高楼层/6层,整租,/zufang/42776568.html,2室1厅,距离地铁黄村火车站378米,南,3100,简装,52平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/9,车站北里 精装两居 拎包入住 看房有钥匙 可短租,近30天带看  3  次
北工大 松榆东里,中楼层/6层,整租,/zufang/42776464.html,1室1厅,距离地铁北工大西门291米,东,4600,简装,48平米,"近地铁,拎包入住",2019/4/9,北工大14号线 松榆东里精装修一居室 业主直租,近30天带看  1  次
八角 八角路小区,顶层/5层,整租,/zufang/42776422.html,2室1厅,距离地铁古城845米,南,5000,精装,65.7平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/8,八角路小区 精装二居 拎包入住 配套齐全,近30天带看  3  次
房山城关 永安西里,高楼层/6层,整租,/zufang/42776275.html,2室0厅,距离地铁房山城关1437米,南北,1700,简装,58.31平米,"近地铁,随时看",2019/4/7,永安西里 2室1厅1卫 58.31平 2000元,近30天带看  1  次
潘家园 潘家园东里,底层/6层,整租,/zufang/42775503.html,2室1厅,距离地铁潘家园703米,南北,6500,简装,57平米,"近地铁,拎包入住,集中供暖",2019/4/14,10号线 潘家园东里精装大两居室出租,近30天带看  4  次
北关 西潞苑小区,顶层/6层,整租,/zufang/42775359.html,1室1厅,近30天带看  5  次,南,3200,精装,55平米,"拎包入住,集中供暖",,西潞苑小区，精装1居，家电齐全,
金融街 长安兴融中心,高楼层/14层,整租,/zufang/42775257.html,1室1厅,近30天带看  3  次,北,9200,精装,53.71平米,"近地铁,拎包入住,集中供暖",,短租一居室金融街鲍家街长安兴融中心随时看,
农展馆 朝阳公园西里北区,低楼层/6层,整租,/zufang/42774480.html,1室1厅,距离地铁枣营475米,东南,5500,精装,45平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/10,朝阳公园西里北区大一居临近地铁口,近30天带看  3  次
旧宫 清逸园,高楼层/6层,整租,/zufang/42774030.html,2室1厅,距离地铁旧宫1232米,南北,3700,简装,55平米,"近地铁,拎包入住",2019/4/13,紧邻地铁一公里，家具家电齐全，拎包入住,近30天带看  1  次
望京 方舟苑,中楼层/24层,整租,/zufang/42772900.html,2室1厅,近30天带看  1  次,东南,15000,豪装,143.36平米,"随时看,拎包入住,集中供暖",,望京城市与光 紧邻家乐福 四环 望京医院,
旧宫 庑殿家苑A区,中楼层/18层,整租,/zufang/42772858.html,2室1厅,近30天带看  1  次,南北,4700,精装,88平米,集中供暖,,庑殿家苑精装2居室，看房方便,
中关村 西屋国际公寓,低楼层/22层,整租,/zufang/42772790.html,2室1厅,距离地铁苏州街576米,南北,18500,简装,167平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/13,西屋国际 大户型 附带空中花园  拎包入住,近30天带看  4  次
永定门 集达家园,底层/7层,整租,/zufang/42772746.html,2室1厅,距离地铁景泰616米,南北,5500,精装,80平米,"近地铁,拎包入住",2019/4/7,桃杨路北里12号院 2室1厅 5000元,近30天带看  3  次
鲁谷 永乐西区,高楼层/6层,整租,/zufang/42772596.html,2室1厅,距离地铁八宝山1001米,南,4700,简装,65平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/7,永乐西两居室出租 简单装修 近八宝山地铁 看房联系,近30天带看  4  次
望京 花家地小区,顶层/6层,整租,/zufang/42771572.html,1室1厅,距离地铁望京南1373米,南,5700,精装,42.26平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/8,望京大厦西门子美院阜通花家地小区精装一居随时看房,近30天带看  7  次
酒仙桥 飘HOME,低楼层/25层,整租,/zufang/42771225.html,1室1厅,距离地铁将台108米,东,7000,精装,61.37平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/8,酒仙桥将台路飘HOME一居拎包随时入住看房随时,近30天带看  5  次
蒲黄榆 蒲黄榆二里,底层/6层,整租,/zufang/42770822.html,3室1厅,距离地铁蒲黄榆596米,南,5000,简装,60平米,"近地铁,集中供暖",2019/4/7,蒲黄榆二环边临近玉蜓桥边 出租空房两居室 适合做宿舍,近30天带看  7  次
广渠门 北京上舍,中楼层/15层,整租,/zufang/42770808.html,1室1厅,近30天带看  7  次,北,6800,精装,65平米,集中供暖,,北京上舍精装一居室！看房提前联系！交通便利！,
房山城关 城关南里,中楼层/5层,整租,/zufang/42770672.html,2室1厅,距离地铁房山城关1420米,南北,1600,简装,68平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/10,城关南里，户型合理 采光好,近30天带看  7  次
梨园 五所宿舍,低楼层/6层,整租,/zufang/42770551.html,3室1厅,距离地铁梨园530米,南北,4200,精装,76平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/7,高性价三居，价格低，临地铁,近30天带看  3  次
新华大街 西营前街,顶层/6层,整租,/zufang/42770128.html,2室1厅,距离地铁九棵树957米,南北,3200,简装,41平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/10,业主直租 西营前街两居室 家具齐全 看房方便,近30天带看  1  次
安定门 车辇店胡同,中楼层/11层,整租,/zufang/42770049.html,2室1厅,距离地铁安定门417米,南,9900,简装,65.06平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/7,安定门内  国子监街车辇店胡同 电梯直达 拎包入住,近30天带看  4  次
马家堡 马家堡西里,中楼层/6层,整租,/zufang/42769240.html,3室1厅,距离地铁马家堡246米,南,7000,简装,80平米,"近地铁,随时看",2019/4/9,马家堡西里 紧邻地铁4号线 精美全南向两居室,近30天带看  4  次
临河里 华业东方玫瑰B区,低楼层/27层,整租,/zufang/42767923.html,2室1厅,距离地铁临河里739米,南北,5300,精装,90平米,"近地铁,随时看",2019/4/7,土桥地铁旁高档小区，近地铁，随时看房,近30天带看  3  次
观音寺 观音寺南里,顶层/6层,整租,/zufang/42767774.html,3室1厅,距离地铁黄村火车站1393米,南北,3800,精装,99.47平米,"近地铁,随时看",2019/4/7,观音寺南里，三居室出租，拎包入住,近30天带看  2  次
北苑 北苑家园莲葩园,低楼层/25层,整租,/zufang/42767634.html,1室1厅,距离地铁立水桥南675米,东南,5700,精装,67平米,"近地铁,拎包入住,集中供暖",2019/4/14,北苑莲葩园大一居整租,近30天带看  1  次
红庙 金台里,底层/4层,整租,/zufang/42767533.html,1室0厅,距离地铁金台路505米,南,3200,简装,30平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/16,金台路地铁 金台里小区 红庙北里普通装修,近30天带看  4  次
武夷花园 武夷花园紫荆雅园,中楼层/6层,整租,/zufang/42767028.html,2室1厅,近30天带看  4  次,南北,4600,精装,88.9平米,集中供暖,,武夷花园 紫荆雅园 低楼层精装修两居室 看房随时,
金融街 宣武门西大街新华社家属楼,中楼层/16层,整租,/zufang/42766758.html,2室1厅,距离地铁长椿街578米,南,8000,精装,60平米,"近地铁,拎包入住,集中供暖",2019/4/7,金融街新文化街宣武门西大街新华社两居室出租,近30天带看  7  次
豆各庄 富力又一城B区,中楼层/21层,整租,/zufang/42766200.html,3室2厅,近30天带看  1  次,南北,8800,精装,170平米,拎包入住,,富力又一城 精装修 拎包入住 适合一家人,
双桥 远洋一方润园6号院,中楼层/18层,整租,/zufang/42765470.html,1室1厅,距离地铁管庄1060米,南,4500,精装,54.5平米,"近地铁,拎包入住,集中供暖",2019/4/10,八通线 管庄 远洋6号院精装全南一居 家具家电齐全 拎包入住,近30天带看  4  次
武夷花园 武夷花园荔景园,高楼层/11层,整租,/zufang/42765381.html,2室2厅,距离地铁北运河西843米,南北,4600,精装,98平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/6,322始发站，荔景园地铁六号线，干净舒适，交通便利,近30天带看  2  次
房山城关 永乐园社区,低楼层/6层,整租,/zufang/42764909.html,1室1厅,近30天带看  2  次,南北,1700,简装,70平米,随时看,,永乐园社区 两室一厅,
潞苑 通瑞嘉苑,低楼层/28层,整租,/zufang/42764908.html,3室1厅,距离地铁通州北关1399米,南北,4200,精装,90平米,"近地铁,随时看",2019/4/6,通州北关地铁，通瑞嘉苑电梯三居室，业主直租。价格美丽,近30天带看  1  次
武夷花园 月亮河城堡,高楼层/11层,整租,/zufang/42764356.html,1室1厅,距离地铁通州北关1477米,南,5200,精装,102平米,"近地铁,随时看",2019/4/7,月亮河城堡102平一居5200元 高档小区随时看房,近30天带看  6  次
新华大街 吉祥如意园,底层/6层,整租,/zufang/42764285.html,2室1厅,距离地铁通州北关893米,南北,3900,精装,90平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/5,通州北关地铁附近 吉祥如意园两居 南北通透交通方便 随时看房,近30天带看  5  次
新华大街 摩卡空间,低楼层/17层,整租,/zufang/42764227.html,2室1厅,距离地铁通州北关1261米,南北,5000,精装,85平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/18,北苑正规两居室随时看房拎包入住,近30天带看  1  次
广安门 京铁和园,高楼层/28层,整租,/zufang/42764005.html,1室1厅,距离地铁达官营989米,西,4600,精装,38平米,"近地铁,随时看",2019/4/9,西城区广安门外达官营站京铁和园精装小开间,近30天带看  2  次
永定门 景泰西里,高楼层/6层,整租,/zufang/42763925.html,1室1厅,距离地铁景泰306米,南,4900,精装,55平米,"近地铁,随时看",2019/4/6,精装正规一室一厅，诚心出租，离地铁近交通方便,近30天带看  6  次
临河里 华业东方玫瑰D区,低楼层/25层,整租,/zufang/42763870.html,3室1厅,距离地铁临河里735米,南北,5800,简装,99平米,"近地铁,集中供暖",2019/4/5,八通线 临河里 华业东方玫瑰  整租三居室,近30天带看  2  次
